SampleID,Sp1,Sp2,Sp3,Sp4,Sp5,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34,Sp35,Sp36,Sp37,Sp38,Protein,Moisture,Slope1,Bias1,Slope2,Bias2,Product,Date,Time,IntTime,Temp,GPS
SEC 1 EAST,5.721146,5.648797,5.547890,5.437041,5.397499,5.327826,5.290757,5.199566,5.146641,5.097788,5.069184,5.061217,5.062251,5.054544,5.028063,4.986419,4.974372,5.001857,5.091364,5.190737,5.240654,5.245588,5.237086,5.197453,5.146500,5.091744,5.036639,4.997192,4.962301,4.909935,4.877660,4.868765,4.849014,4.864842,4.885126,4.956729,5.196930,3.131731,8.517700,14.753000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:17:27 PM,10000,35.2,GPGGA,201732.20,46.0443694,N,109.17751625,W
SEC 1 EAST,5.452291,5.362288,5.300653,5.230915,5.174462,5.139045,5.088195,5.029606,4.973566,4.934325,4.916273,4.912349,4.920449,4.912132,4.883271,4.855760,4.843401,4.872861,4.954431,5.039182,5.094725,5.100797,5.078978,5.050467,5.001743,4.956850,4.916870,4.871225,4.835046,4.791721,4.764524,4.751638,4.741807,4.740792,4.770149,4.841987,5.108182,5.497761,18.411000,10.536000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:17:45 PM,10000,34.8,GPGGA,201839.40,46.0442755333333,N,109.177132416667,W
SEC 1 EAST,5.416480,5.365256,5.299463,5.222000,5.179834,5.116163,5.077173,5.020149,4.976610,4.935082,4.917407,4.911291,4.922973,4.916944,4.891939,4.854593,4.848165,4.882948,4.962107,5.056659,5.105950,5.114211,5.095819,5.065314,5.022938,4.974361,4.929794,4.888040,4.849720,4.813577,4.779084,4.771693,4.777315,4.758541,4.782980,4.920411,5.214654,5.548913,14.813000,11.589000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:18:19 PM,10000,34.8,GPGGA,201857.60,46.0442747333333,N,109.176862766667,W
SEC 1 EAST,5.611993,5.478454,5.417710,5.338203,5.270704,5.236334,5.172994,5.115209,5.061998,5.019276,4.995005,4.993066,4.994926,4.985229,4.953393,4.922233,4.908292,4.945288,5.020818,5.115771,5.170146,5.179027,5.161060,5.116740,5.083713,5.026045,4.986250,4.944982,4.905676,4.857823,4.832710,4.821666,4.804908,4.815431,4.839845,4.932167,5.226875,6.150974,6.639600,10.281000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:18:35 PM,10000,34.6,GPGGA,201930.60,46.0442734333333,N,109.176376566667,W
SEC 1 EAST,5.579219,5.521014,5.430394,5.355188,5.276296,5.249819,5.190302,5.128017,5.080213,5.042186,5.021510,5.015705,5.023698,5.019793,4.992177,4.962963,4.950607,4.989141,5.074669,5.173387,5.241097,5.246045,5.220502,5.180666,5.131030,5.082156,5.045534,4.987227,4.959805,4.913898,4.886739,4.867240,4.853703,4.879715,4.885149,4.966969,5.226915,5.815181,13.153000,12.264000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:18:53 PM,10000,34.7,GPGGA,201947.40,46.0442727333333,N,109.176127933333,W
SEC 1 EAST,5.520247,5.448629,5.393411,5.292064,5.235517,5.204355,5.145394,5.081612,5.032909,4.994342,4.976214,4.967445,4.975508,4.969296,4.939497,4.908549,4.895841,4.928145,5.005911,5.102646,5.160643,5.170241,5.152353,5.106114,5.062472,5.013925,4.973409,4.924124,4.893452,4.851992,4.814704,4.800637,4.790942,4.797409,4.838417,4.946775,5.112981,5.887732,5.012400,10.641000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:19:12 PM,10000,34.6,GPGGA,202005.20,46.0442718333333,N,109.1758646,W
SEC 1 EAST,5.663160,5.585129,5.481546,5.392734,5.325064,5.299506,5.211280,5.141208,5.092789,5.048676,5.024394,5.023606,5.026891,5.015726,4.987973,4.950422,4.940907,4.976979,5.056949,5.150677,5.215375,5.222413,5.195909,5.160298,5.120471,5.070114,5.017181,4.978692,4.934290,4.886029,4.868812,4.830860,4.837128,4.825346,4.865833,4.990871,5.142584,3.131871,10.787000,8.574300,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:19:29 PM,10000,34.7,GPGGA,202023.60,46.0442709833333,N,109.175591433333,W
SEC 1 EAST,5.551199,5.482344,5.384638,5.331847,5.258658,5.191340,5.158978,5.094373,5.043818,5.004561,4.981167,4.983699,4.985119,4.985018,4.954926,4.921679,4.910615,4.944727,5.033347,5.131356,5.185739,5.195948,5.178217,5.140919,5.093498,5.042880,4.993151,4.950978,4.912515,4.872020,4.831061,4.833035,4.812588,4.807959,4.886816,4.982781,5.279639,5.586702,9.988900,12.149000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:19:45 PM,10000,35.2,GPGGA,202040.60,46.0442703333333,N,109.175339333333,W
SEC 1 EAST,5.576600,5.496193,5.417713,5.334379,5.263001,5.233501,5.174357,5.116186,5.060151,5.024200,4.995284,4.990271,4.994943,4.989036,4.961861,4.929585,4.915772,4.949067,5.030315,5.132293,5.182866,5.197427,5.170140,5.133437,5.092437,5.041822,5.000772,4.952947,4.915683,4.877160,4.846251,4.830886,4.826449,4.817661,4.865855,4.927470,5.293872,5.481966,9.617500,10.961000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:20:00 PM,10000,35.1,GPGGA,202057.00,46.0442697666667,N,109.175092016667,W
SEC 1 EAST,5.553675,5.457737,5.380317,5.336926,5.274052,5.219597,5.162938,5.102778,5.045961,5.011110,4.986707,4.985208,4.985364,4.980569,4.954927,4.919725,4.910237,4.939406,5.020155,5.112218,5.166109,5.170610,5.149938,5.118897,5.067728,5.023488,4.981773,4.938505,4.900021,4.857916,4.831065,4.804653,4.803304,4.826491,4.844377,4.944326,5.112991,5.650372,16.921000,12.125000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:20:14 PM,10000,35.5,GPGGA,202111.60,46.0442690666667,N,109.174846916667,W
